the_geom,stop_code,OBJECTID,stop_id,stop_name,stop_desc,stop_lat,stop_lon,Source
POINT (-83.07664299999999 42.42576600000007),NEMAEB,4352,7359,NEVADA & MACKAY,E Nevada St & Mackay St,42.425766,-83.076643,DDOT GTFS
POINT (-83.07604299999997 42.42603400000007),NEMAWB,4353,7360,NEVADA & MAINE,E Nevada St & Maine Ave,42.426034,-83.076043,DDOT GTFS
POINT (-83.07451499999996 42.42576400000007),NEANEB,4354,7361,NEVADA & ANGLIN,E Nevada St & Anglin Ave,42.425764,-83.074515,DDOT GTFS
POINT (-83.07386599999995 42.42603200000008),NEBRWB,4355,7362,NEVADA & BRINKER,E Nevada St & Brinker Ave,42.426032,-83.073866,DDOT GTFS
POINT (-83.06274199999996 42.43005500000004),RYHINB,4356,7364,RYAN & HILDALE,Ryan Rd & E Hildale St,42.430055,-83.062742,DDOT GTFS
POINT (-83.06301199999996 42.42967100000004),RYHISB,4357,7365,RYAN & HILDALE,Ryan Rd & E Hildale St,42.429671,-83.063012,DDOT GTFS
POINT (-83.06284999999997 42.43114600000007),RYRONB,4358,7366,RYAN & ROBINWOOD,Ryan Rd & Robinwood St,42.431146,-83.06285,DDOT GTFS
POINT (-83.06317999999999 42.431111000000044),RYROSB,4359,7367,RYAN & ROBINWOOD,Ryan Rd & Robinwood St,42.431111,-83.06318,DDOT GTFS
POINT (-83.06252599999993 42.42755000000005),RYSTNB,4360,7368,RYAN & STOCKTON,Ryan Rd & Stockton St,42.42755,-83.062526,DDOT GTFS
POINT (-83.06286899999998 42.42725500000006),RYSTSB,4361,7369,RYAN & STOCKTON,Ryan Rd & Stockton St,42.427255,-83.062869,DDOT GTFS
POINT (-83.06304799999998 42.435914000000025),RYEMNB,4362,7370,RYAN & EMERY,Ryan Rd & Emery St,42.435914,-83.063048,DDOT GTFS
POINT (-83.06336699999997 42.435655000000054),RYEMSB,4363,7371,RYAN & EMERY,Ryan Rd & Emery Ave,42.435655,-83.063367,DDOT GTFS
POINT (-83.06333699999999 42.43823100000003),RYLANB,4364,7372,RYAN & LANTZ,Ryan Rd & E Lantz St,42.438231,-83.063337,DDOT GTFS
POINT (-83.06365599999998 42.437918000000025),RYLASB,4365,7373,RYAN & LANTZ,Ryan Rd & E Lantz St,42.437918,-83.063656,DDOT GTFS
POINT (-83.05914999999999 42.44047200000006),WOJUEB,4366,7375,OUTER DR & JUSTINE,E Outer Dr & Justine St,42.440472,-83.05915,DDOT GTFS
POINT (-83.05781599999995 42.44064000000003),WOEUWB,4367,7376,OUTER DR & EUREKA,E Outer Dr & Eureka St,42.44064,-83.057816,DDOT GTFS
POINT (-83.05713099999997 42.44056800000004),WOHAEB,4368,7377,OUTER DR & HASSE,E Outer Dr & Hasse St,42.440568,-83.057131,DDOT GTFS
POINT (-83.05623799999995 42.44073700000007),WOHEWB,4369,7378,OUTER DR & HEALY,E Outer Dr & Healy St,42.440737,-83.056238,DDOT GTFS
POINT (-83.05412199999995 42.440368000000035),EOFEEB,4370,7379,OUTER DR & FENELON,E Outer Dr & Fenelon Ave,42.440368,-83.054122,DDOT GTFS
POINT (-83.05446399999994 42.44063600000004),EOFEWB,4371,7380,OUTER DR & FENELON,E Outer Dr & Fenelon Ave,42.440636,-83.054464,DDOT GTFS
POINT (-83.05143099999998 42.44047200000006),EOKEEB,4372,7381,OUTER DR & KEYSTONE,E Outer Dr & Keystone St,42.440472,-83.051431,DDOT GTFS
POINT (-83.05179699999997 42.440732000000025),EOKEWB,4373,7382,OUTER DR & KEYSTONE,E Outer Dr & Keystone St,42.440732,-83.051797,DDOT GTFS
POINT (-83.04963199999997 42.44073800000007),EOBLWB,4374,7383,OUTER DR & BLOOM,E Outer Dr & Bloom St,42.440738,-83.049632,DDOT GTFS
POINT (-83.04820199999995 42.44046800000007),EOBUEB,4375,7384,OUTER DR & BUFFALO,E Outer Dr & Buffalo St,42.440468,-83.048202,DDOT GTFS
POINT (-83.04712499999994 42.44073600000007),EOCAWB,4376,7385,OUTER DR & CALDWELL,E Outer Dr & Caldwell Ave,42.440736,-83.047125,DDOT GTFS
POINT (-83.04603699999996 42.44046600000007),EOSYEB,4377,7386,OUTER DRIVE & SYRACUSE,E Outer Dr & Syracuse St,42.440466,-83.046037,DDOT GTFS
POINT (-83.04385899999994 42.44059800000008),EOMOEB,4378,7387,OUTER DRIVE & MOUND ROAD,E Outer Dr & Mound Rd,42.440598,-83.043859,DDOT GTFS
POINT (-83.04443299999997 42.44079500000004),EOMOWB,4379,7388,OUTER DRIVE & MOUND ROAD,E Outer Dr & Mound Rd,42.440795,-83.044433,DDOT GTFS
POINT (-83.04157099999998 42.440577000000076),EODWEB,4380,7389,OUTER DR & DWYER,E Outer Dr & Dwyer St,42.440577,-83.041571,DDOT GTFS
POINT (-83.03772999999995 42.44068000000004),EOMOEB,4381,7390,OUTER DR & MOUNT ELLIOTT,E Outer Dr & Filer St,42.44068,-83.03773,DDOT GTFS
POINT (-83.03938099999993 42.440780000000075),EOMOWB,4382,7392,OUTER DR & MOUNT ELLOITT,E Outer Dr & Mount Elliott St,42.44078,-83.039381,DDOT GTFS
POINT (-83.03402399999999 42.44069300000007),EOSHEB,4383,7395,OUTER DR & SHERWOOD,E Outer Dr & Sherwood St,42.440693,-83.034024,DDOT GTFS
POINT (-83.03460999999999 42.440935000000025),EOSHWB,4384,7396,OUTER DR & SHERWOOD,E Outer Dr & Sherwood St,42.440935,-83.03461,DDOT GTFS
POINT (-83.03196799999995 42.441111000000035),EOHEWB,4385,7397,OUTER DR & HELEN,,42.441111,-83.031968,DDOT GTFS
POINT (-83.03193099999999 42.440923000000055),EOHEEB,4386,7398,OUTER DR & HELEN,E Outer Dr & Helen St,42.440923,-83.031931,DDOT GTFS
POINT (-83.02982799999995 42.44086600000003),EOROEB,4387,7399,OUTER DR & ROGGE,E Outer Dr & Rogge St,42.440866,-83.029828,DDOT GTFS
POINT (-83.02943599999998 42.441134000000034),EOROWB,4388,7400,OUTER DR & ROGGE,E Outer Dr & Rogge St,42.441134,-83.029436,DDOT GTFS
POINT (-83.02690399999994 42.44096100000007),EOSPEB,4389,7401,OUTER DR & SPENCER,E Outer Dr & Spencer Ave,42.440961,-83.026904,DDOT GTFS
POINT (-83.02706199999994 42.44114900000005),EOSPWB,4390,7402,OUTER DR & SPENCER,E Outer Dr & Spencer St,42.441149,-83.027062,DDOT GTFS
POINT (-83.02437599999996 42.43923100000006),VDLANB,4391,7403,VAN DYKE & LANTZ,Van Dyke St & E Lantz St,42.439231,-83.024376,DDOT GTFS
POINT (-83.02476999999999 42.43839100000008),VALASB,4392,7404,VAN DYKE & LANTZ,Van Dyke St & Yolanda St,42.438391,-83.02477,DDOT GTFS
POINT (-83.02432199999998 42.441298000000074),VAOUNB,4393,7405,VAN DYKE & OUTER DRIVE,Van Dyke St & E Outer Dr,42.441298,-83.024322,DDOT GTFS
POINT (-83.02459199999998 42.44095800000008),VAOUSB,4394,7406,VAN DYKE & OUTER DRIVE,Van Dyke St & E Outer Dr,42.440958,-83.024592,DDOT GTFS
POINT (-83.02432799999997 42.44373900000005),VAMINB,4395,7410,VAN DYKE & MILBANK,Van Dyke St & Milbank St,42.443739,-83.024328,DDOT GTFS
POINT (-83.02460999999994 42.44345400000003),VDMISB,4396,7411,VAN DYKE & MILBANK,Van Dyke St & Milbank St,42.443454,-83.02461,DDOT GTFS
POINT (-83.05192699999998 42.36146000000008),WRRIEB,4397,7412,WARREN & RIVARD,E Warren Ave & Rivard St,42.36146,-83.051927,DDOT GTFS
POINT (-83.05089799999996 42.36241600000005),RSWANB,4398,7414,Russell & Warren,Russell St & Theodore St,42.362416,-83.050898,DDOT GTFS
POINT (-83.05116799999996 42.36223700000005),RSWASB,4399,7415,Russell & Warren,Russell St & E Warren Ave,42.362237,-83.051168,DDOT GTFS
POINT (-83.05127799999997 42.36197800000008),WRRUWB,4400,7416,WARREN & RUSSELL,E Warren Ave & Russell St,42.361978,-83.051278,DDOT GTFS
POINT (-83.04938299999998 42.36264700000004),WRRIWB,4401,7419,WARREN & RIOPELLE,E Warren Ave & Riopelle St,42.362647,-83.049383,DDOT GTFS
POINT (-83.08653699999996 42.41827100000006),MCCHEB,4402,7420,MC NICHOLS & CHRYSLER FREEWAY,E Mcnichols Rd & Chrysler Expy,42.418271,-83.086537,DDOT GTFS
POINT (-83.08945899999998 42.418533000000025),MCCHWB,4403,7421,MC NICHOLS & CHRYSLER FREEWAY,E Mcnichols Rd & Chrysler Expy,42.418533,-83.089459,DDOT GTFS
POINT (-83.08630399999998 42.41857500000003),MCRIWB,4404,7422,MC NICHOLS & RIOPELLE,E Mcnichols Rd & Riopelle St,42.418575,-83.086304,DDOT GTFS
POINT (-83.07556999999997 42.410318000000075),DVSTWB,4405,7423,DAVISON & ST AUBIN,E Davison St & Saint Aubin St,42.410318,-83.07557,DDOT GTFS
POINT (-83.07452899999998 42.41086300000006),DVFLWB,4406,7424,DAVISON & FLEMING,E Davison St & Arlington St,42.410863,-83.074529,DDOT GTFS
POINT (-83.07274299999995 42.41131800000005),DVGOEB,4407,7425,DAVISON & GODDARD,E Davison St & Goddard St,42.411318,-83.072743,DDOT GTFS
POINT (-83.08039699999995 42.41872200000006),MCLUWB,4408,7426,MC NICHOLS & LUMPKIN,E Mcnichols Rd & Lumpkin St,42.418722,-83.080397,DDOT GTFS
POINT (-83.07910099999998 42.41856800000005),MCFLEB,4409,7427,MC NICHOLS & FLEMING,E Mcnichols Rd & Fleming St,42.418568,-83.079101,DDOT GTFS
POINT (-83.07841599999995 42.418836000000056),MCGOWB,4410,7429,MC NICHOLS & GODDARD,E Mcnichols Rd & Goddard Ave,42.418836,-83.078416,DDOT GTFS
POINT (-83.24394699999993 42.37191700000005),PYBRWB,4411,7463,PLYMOUTH & BRAILE,Plymouth Rd & Braile Ave,42.371917,-83.243947,DDOT GTFS
POINT (-83.24362999999994 42.371658000000025),PYBREB,4412,7464,PLYMOUTH & BRAILE,Plymouth Rd & Braile St,42.371658,-83.24363,DDOT GTFS
POINT (-83.24161299999997 42.37183700000003),PYFIWB,4413,7465,PLYMOUTH & FIELDING,Plymouth Rd & Fielding St,42.371837,-83.241613,DDOT GTFS
POINT (-83.24007299999994 42.37177500000007),PYSTEB,4414,7466,PLYMOUTH & STOUT,Plymouth Rd & Stout St,42.371775,-83.240073,DDOT GTFS
POINT (-83.23904699999997 42.37203500000004),PYHEWB,4415,7467,PLYMOUTH & HEYDEN,Plymouth Rd & Heyden St,42.372035,-83.239047,DDOT GTFS
POINT (-83.23743399999995 42.371857000000034),PYVAEB,4416,7468,PLYMOUTH & VAUGHAN,Plymouth Rd & Vaughan Ave,42.371857,-83.237434,DDOT GTFS
POINT (-83.23384099999998 42.37212600000004),PYAUWB,4417,7469,PLYMOUTH & AUBURN,Plymouth Rd & Auburn Ave,42.372126,-83.233841,DDOT GTFS
POINT (-83.23344999999995 42.371867000000066),PYAUEB,4418,7470,PLYMOUTH & AUBURN,Plymouth Rd & Auburn Ave,42.371867,-83.23345,DDOT GTFS
POINT (-83.23182499999996 42.37204600000007),PYWEWB,4419,7471,PLYMOUTH & WESTWOOD,Plymouth Rd & Westwood St,42.372046,-83.231825,DDOT GTFS
POINT (-83.23022399999996 42.37186800000006),PYGREB,4420,7472,PLYMOUTH & GRANDVILLE,Plymouth Rd & Grandville Ave,42.371868,-83.230224,DDOT GTFS
POINT (-83.22923399999996 42.37213600000007),PYPIWB,4421,7473,PLYMOUTH & PIEDMONT,Plymouth Rd & Piedmont St,42.372136,-83.229234,DDOT GTFS
POINT (-83.22773099999995 42.37197500000008),PYWAEB,4422,7474,PLYMOUTH & WARWICK,Plymouth Rd & Warwick St,42.371975,-83.227731,DDOT GTFS
POINT (-83.22435799999994 42.372227000000066),PYGLWB,4423,7475,PLYMOUTH & GLASTONBURY,Plymouth Rd & Glastonbury Ave,42.372227,-83.224358,DDOT GTFS
POINT (-83.22268399999996 42.372066000000075),PYGREB,4424,7476,PLYMOUTH & GREENVIEW,Plymouth Rd & Greenview Ave,42.372066,-83.222684,DDOT GTFS
POINT (-83.22203699999994 42.37233400000008),PYFAWB,4425,7477,PLYMOUTH & FAUST,Plymouth Rd & Faust Ave,42.372334,-83.222037,DDOT GTFS
POINT (-83.22017899999997 42.37210200000004),PYPEEB,4426,7478,PLYMOUTH & PENROD,Plymouth Rd & Penrod St,42.372102,-83.220179,DDOT GTFS
POINT (-83.21953099999996 42.372415000000046),PYROWB,4427,7479,PLYMOUTH & ROSEMONT,Plymouth Rd & Rosemont Ave,42.372415,-83.219531,DDOT GTFS
POINT (-83.21445999999997 42.37216600000005),PYLOEB,4428,7486,PLYMOUTH & LONGACRE,Plymouth Rd & Longacre St,42.372166,-83.21446,DDOT GTFS
POINT (-83.21354299999996 42.372434000000055),PYRUWB,4429,7487,PLYMOUTH & RUTLAND,Plymouth Rd & Rutland St,42.372434,-83.213543,DDOT GTFS
POINT (-83.21203999999994 42.37226400000003),PYMEEB,4430,7488,PLYMOUTH & MEMORIAL,Plymouth Rd & Memorial St,42.372264,-83.21204,DDOT GTFS
POINT (-83.21097699999996 42.37253300000003),PYARWB,4431,7489,PLYMOUTH & ARLINGTON,Plymouth Rd & Abington Rd,42.372533,-83.210977,DDOT GTFS
POINT (-83.20949799999994 42.37227400000006),PYGREB,4432,7490,PLYMOUTH & GRANDMONT,Plymouth Rd & Grandmont Rd,42.372274,-83.209498,DDOT GTFS
POINT (-83.20858199999998 42.372524000000055),PYWOWB,4433,7491,PLYMOUTH & WOODMONT,Plymouth Rd & Woodmont Rd,42.372524,-83.208582,DDOT GTFS
POINT (-83.20712799999995 42.372363000000064),PYASEB,4434,7492,PLYMOUTH & ASBURY PARK,Plymouth Rd & Asbury Park,42.372363,-83.207128,DDOT GTFS
POINT (-83.20624799999996 42.37263200000007),PYMEWB,4435,7493,PLYMOUTH & METTETAL,Plymouth Rd & Mettetal Ave,42.372632,-83.206248,DDOT GTFS
POINT (-83.20481799999999 42.372363000000064),PYSTEB,4436,7494,PLYMOUTH & ST MARYS,Plymouth Rd & Saint Marys St,42.372363,-83.204818,DDOT GTFS
POINT (-83.20374299999997 42.37263200000007),PYMAWB,4437,7495,PLYMOUTH & MANSFIELD,Plymouth Rd & Mansfield St,42.372632,-83.203743,DDOT GTFS
POINT (-83.20233699999994 42.372363000000064),PYRUEB,4438,7496,PLYMOUTH & RUTHERFORD,Plymouth Rd & Rutherford St,42.372363,-83.202337,DDOT GTFS
POINT (-83.20153099999999 42.37263200000007),PYFOWB,4439,7497,PLYMOUTH & FORRER,Plymouth Rd & Forrer St,42.372632,-83.201531,DDOT GTFS
POINT (-83.19963699999994 42.37237200000004),PYMOEB,4440,7498,PLYMOUTH & MONTROSE,Plymouth Rd & Montrose St,42.372372,-83.199637,DDOT GTFS
POINT (-83.19515199999995 42.37241700000004),PYWHEB,4441,7504,PLYMOUTH & WHITCOMB,Plymouth Rd & Whitcomb Ave,42.372417,-83.195152,DDOT GTFS
POINT (-83.19461399999994 42.372802000000036),PYSUWB,4442,7505,PLYMOUTH & SUSSEX,Plymouth Rd & Sussex Ave,42.372802,-83.194614,DDOT GTFS
POINT (-83.19295199999993 42.372569000000055),PYCOEB,4443,7506,PLYMOUTH & COYLE,Plymouth Rd & Coyle St,42.372569,-83.192952,DDOT GTFS
POINT (-83.19236499999994 42.37283700000006),PYROWB,4444,7507,PLYMOUTH & ROBSON,Plymouth Rd & Robson Ave,42.372837,-83.192365,DDOT GTFS
POINT (-83.19104599999997 42.372569000000055),PYTEEB,4445,7508,PLYMOUTH & TERRY,Plymouth Rd & Terry St,42.372569,-83.191046,DDOT GTFS
POINT (-83.19043399999998 42.37283700000006),PYLAWB,4446,7509,PLYMOUTH & LAUDER,Plymouth Rd & Lauder Ave,42.372837,-83.190434,DDOT GTFS
POINT (-83.18806399999994 42.37293600000004),PYHUWB,4447,7510,PLYMOUTH & HUBBELL,Plymouth Rd & Hubbell St,42.372936,-83.188064,DDOT GTFS
POINT (-83.18773399999998 42.37267600000007),PYHUEB,4448,7511,PLYMOUTH & HUBBELL,Plymouth Rd & Hubbell St,42.372676,-83.187734,DDOT GTFS
POINT (-83.18566799999996 42.373016000000064),PYMAWB,4449,7512,PLYMOUTH & MARK TWAIN,Plymouth Rd & Mark Twain St,42.373016,-83.185668,DDOT GTFS
POINT (-83.18531399999995 42.37276500000007),PYMAEB,4450,7513,PLYMOUTH & MARK TWAIN,Plymouth Rd & Mark Twain St,42.372765,-83.185314,DDOT GTFS
POINT (-83.18263799999994 42.373034000000075),PYSHWB,4451,7515,PLYMOUTH & SHIRLEY,Plymouth Rd & Shirley St,42.373034,-83.182638,DDOT GTFS
POINT (-83.18235699999997 42.37276500000007),PYSHEB,4452,7516,PLYMOUTH & SHIRLEY,Plymouth Rd & Shirley St,42.372765,-83.182357,DDOT GTFS
POINT (-83.17828699999995 42.37278300000003),SFPLSB,4453,7517,SCHAEFER & PLYMOUTH,Schaefer Hwy & Plymouth Rd,42.372783,-83.178287,DDOT GTFS
POINT (-83.17792099999997 42.37303300000008),SFPLNB,4454,7518,SCHAEFER & PLYMOUTH,Schaefer Hwy & Plymouth Rd,42.373033,-83.177921,DDOT GTFS
POINT (-83.17585499999996 42.37319400000007),PYLIWB,4455,7521,PLYMOUTH & LITTLEFIELD,Plymouth Rd & Littlefield St,42.373194,-83.175855,DDOT GTFS
POINT (-83.17403499999995 42.373068000000046),PYCHEB,4456,7522,PLYMOUTH & CHEYENNE,Plymouth Rd & Cheyenne St,42.373068,-83.174035,DDOT GTFS
POINT (-83.17325199999993 42.37333600000005),PYWAWB,4457,7523,PLYMOUTH & WARD,Plymouth Rd & Ward St,42.373336,-83.173252,DDOT GTFS
POINT (-83.17179799999997 42.37309400000004),PYSOEB,4458,7524,PLYMOUTH & SORRENTO,Plymouth Rd & Sorrento St,42.373094,-83.171798,DDOT GTFS
POINT (-83.17103999999995 42.37340700000004),PYSTWB,4459,7525,PLYMOUTH & STEEL,Plymouth Rd & Steel Ave,42.373407,-83.17104,DDOT GTFS
POINT (-83.16991599999994 42.373166000000026),PYIREB,4460,7526,PLYMOUTH & IRIS,Plymouth Rd & Iris St,42.373166,-83.169916,DDOT GTFS
POINT (-83.16846199999998 42.37343400000003),PYMEWB,4461,7527,PLYMOUTH & MEYERS,Plymouth Rd & Meyers Rd,42.373434,-83.168462,DDOT GTFS
POINT (-83.16684899999996 42.37325400000003),PYMAEB,4462,7528,PLYMOUTH & MANOR,Plymouth Rd & Manor St,42.373254,-83.166849,DDOT GTFS
POINT (-83.16598099999999 42.373433000000034),PYPIWB,4463,7529,PLYMOUTH & PINEHURST,Plymouth Rd & Pinehurst St,42.373433,-83.165981,DDOT GTFS
POINT (-83.16444099999995 42.37328100000008),PYMEEB,4464,7530,PLYMOUTH & MENDOTA,Plymouth Rd & Mendota St,42.373281,-83.164441,DDOT GTFS
POINT (-83.16358599999995 42.37353100000007),PYBIWB,4465,7531,PLYMOUTH & BIRWOOD,Plymouth Rd & Birwood St,42.373531,-83.163586,DDOT GTFS
POINT (-83.16178899999994 42.373369000000025),PYGREB,4466,7532,PLYMOUTH & GRIGGS,Plymouth Rd & Griggs St,42.373369,-83.161789,DDOT GTFS
POINT (-83.16084799999999 42.37363700000003),PYILWB,4467,7533,PLYMOUTH & ILENE,Plymouth Rd & Ilene St,42.373637,-83.160848,DDOT GTFS
POINT (-83.15633899999995 42.373466000000064),PYINEB,4468,7535,PLYMOUTH & INDIANA,Plymouth Rd & Indiana St,42.373466,-83.156339,DDOT GTFS
POINT (-83.15564199999994 42.37373400000007),PYWIWB,4469,7536,PLYMOUTH & WISCONSIN,Plymouth Rd & Wisconsin St,42.373734,-83.155642,DDOT GTFS
POINT (-83.15410299999996 42.37346500000007),PYOHEB,4470,7537,PLYMOUTH & OHIO,Plymouth Rd & Ohio St,42.373465,-83.154103,DDOT GTFS
POINT (-83.15256299999999 42.37353600000006),PYNOEB,4471,7539,PLYMOUTH & NORTHLAWN,Plymouth Rd & Northlawn St,42.373536,-83.152563,DDOT GTFS
POINT (-83.09410999999994 42.407759000000055),VRJR,5592,10283,VICTOR AND JOHN R,,42.407759,-83.09411,DDOT GTFS
POINT (-83.14967699999994 42.375977000000034),OMELNB,4472,7543,OAKMAN & ELMHURST,Oakman Blvd & Elmhurst St,42.375977,-83.149677,DDOT GTFS
POINT (-83.14966499999997 42.375852000000066),EHOAEB,4473,7544,ELMHURST & OAKMAN,Elmhurst St & Oakman Blvd,42.375852,-83.149665,DDOT GTFS
POINT (-83.15014199999996 42.37576300000006),OMELSB,4474,7545,OAKMAN & ELMHURST,Oakman Blvd & Elmhurst St,42.375763,-83.150142,DDOT GTFS
POINT (-83.14828399999999 42.376209000000074),EHCLWB,4475,7546,ELMHURST & CLOVERDALE,Elmhurst St & Cloverdale St,42.376209,-83.148284,DDOT GTFS
POINT (-83.14794199999994 42.375958000000026),EHCLEB,4476,7547,ELMHURST & CLOVERDALE,Elmhurst St & Cloverdale St,42.375958,-83.147942,DDOT GTFS
POINT (-83.14475199999998 42.37623400000007),EHAMWB,4477,7548,ELMHURST & AMERICAN,Elmhurst St & American St,42.376234,-83.144752,DDOT GTFS
POINT (-83.14440999999994 42.37596600000006),EHAMEB,4478,7549,ELMHURST & AMERICAN,Elmhurst St & American St,42.375966,-83.14441,DDOT GTFS
POINT (-83.14173299999999 42.37604500000003),EHMOEB,4479,7550,ELMHURST & MONICA,Elmhurst St & Monica St,42.376045,-83.141733,DDOT GTFS
POINT (-83.14142799999996 42.376251000000025),EHSAWB,4480,7551,ELMHURST & SANTA ROSA,Elmhurst St & Santa Rosa Dr,42.376251,-83.141428,DDOT GTFS
POINT (-83.13591499999995 42.37671400000005),EHYOEB,4481,7553,ELMHURST & YOSEMITE,Elmhurst St & Yosemite St,42.376714,-83.135915,DDOT GTFS
POINT (-83.13417899999996 42.37744600000008),EHCAEB,4482,7555,ELMHURST & CASCADE,Elmhurst St & Cascade St,42.377446,-83.134179,DDOT GTFS
POINT (-83.13300599999997 42.37786600000004),EHBREB,4483,7557,ELMHURST & BROADSTREET,Elmhurst St & Broadstreet Ave,42.377866,-83.133006,DDOT GTFS
POINT (-83.12982699999998 42.37936700000006),EHPEWB,4484,7560,ELMHURST & PETOSKEY,Elmhurst St & Petoskey Ave,42.379367,-83.129827,DDOT GTFS
POINT (-83.12932599999993 42.37925900000005),EHPEEB,4485,7561,ELMHURST & PETOSKEY,Elmhurst St & Petoskey Ave,42.379259,-83.129326,DDOT GTFS
POINT (-83.12801699999994 42.38007200000004),EHHOWB,4486,7562,ELMHURST & HOLMUR,Elmhurst St & Holmur St,42.380072,-83.128017,DDOT GTFS
POINT (-83.12106099999994 42.381544000000076),TUWIEB,4487,7564,TUXEDO & WILDEMERE,Tuxedo St & Wildemere Ave,42.381544,-83.121061,DDOT GTFS
POINT (-83.12218499999994 42.382457000000045),EHWIWB,4488,7565,ELMHURST & WILDEMERE,Elmhurst St & Wildemere St,42.382457,-83.122185,DDOT GTFS
POINT (-83.11832299999998 42.38252700000004),TULAEB,4489,7566,TUXEDO & LAWTON,Tuxedo St & Lawton St,42.382527,-83.118323,DDOT GTFS
POINT (-83.11956799999996 42.383538000000044),EHLAWB,4490,7567,ELMHURST & LAWTON,Elmhurst St & Lawton St,42.383538,-83.119568,DDOT GTFS
POINT (-83.11555899999996 42.38355300000006),TULIEB,4491,7568,TUXEDO & LINWOOD,Tuxedo St & Linwood St,42.383553,-83.115559,DDOT GTFS
POINT (-83.11575399999998 42.38383100000004),LNTUNB,4492,7569,LINWOOD & TUEXDO,Linwood St & Tuxedo St,42.383831,-83.115754,DDOT GTFS
POINT (-83.11587699999995 42.38341900000006),LNTUSB,4493,7570,LINWOOD & TUXEDO,Linwood St & Tuxedo St,42.383419,-83.115877,DDOT GTFS
POINT (-83.10862699999996 42.385042000000055),14WESB,4494,7572,14TH & WEBB,14th St & Webb St,42.385042,-83.108627,DDOT GTFS
POINT (-83.11340499999994 42.38583300000005),EHLAWB,4495,7574,ELMHURST & LASALLE,Elmhurst St & La Salle Ave,42.385833,-83.113405,DDOT GTFS
POINT (-83.10636399999999 42.38668700000005),ROWENB,4496,7576,ROSA PARKS BLVD & WEBB,Rosa Parks Blvd & Webb St,42.386687,-83.106364,DDOT GTFS
POINT (-83.08376499999997 42.36325400000004),HDLIWB,4497,7579,HOLDEN & LINCOLN,Holden St & W Lincoln St,42.363254,-83.083765,DDOT GTFS
POINT (-83.08684799999997 42.37609100000003),JCPINB,4498,7581,JOHN C LODGE FWY & PINGREE,John C Lodge Fwy & Pingree St,42.376091,-83.086848,DDOT GTFS
POINT (-83.08582399999995 42.374543000000074),JCEUNB,4499,7583,JOHN C LODGE FWY & EUCLID,John C Lodge Fwy & W Euclid St,42.374543,-83.085824,DDOT GTFS
POINT (-83.08787199999995 42.377755000000036),JCGLNB,4500,7587,JOHN C LODGE FWY & GLADSTONE,John C Lodge Fwy & Gladstone St,42.377755,-83.087872,DDOT GTFS
POINT (-83.26540399999999 42.35723100000007),JYWEWB,4501,7598,JOY RD & WEST PARKWAY,Joy Rd & W Parkway St,42.357231,-83.265404,DDOT GTFS
POINT (-83.26481699999994 42.356981000000076),JYWEEB,4502,7599,JOY RD & WEST PARKWAY,Joy Rd & W Parkway St,42.356981,-83.264817,DDOT GTFS
POINT (-83.27228499999995 42.370866000000035),PYAPEB,4503,7606,PLYMOUTH & APPLETON,Plymouth Rd & Appleton,42.370866,-83.272285,DDOT GTFS
POINT (-83.27095399999996 42.37113500000004),PYVIWB,4504,7608,PLYMOUTH & VIRGIL (W/B),Plymouth Rd & Virgil,42.371135,-83.270954,DDOT GTFS
POINT (-83.26844799999998 42.37123500000007),PYGRWB,4505,7611,PLYMOUTH & GRAYFIELD,Plymouth Rd & Grayfield,42.371235,-83.268448,DDOT GTFS
POINT (-83.26812999999999 42.370967000000064),PYGREB,4506,7612,PLYMOUTH & GRAYFIELD,Plymouth Rd & Grayfield,42.370967,-83.26813,DDOT GTFS
POINT (-83.26590699999997 42.37139700000006),PYWEWB,4507,7614,PLYMOUTH & WEST PARKWAY,Plymouth Rd & W Parkway St,42.371397,-83.265907,DDOT GTFS
POINT (-83.26534399999997 42.371165000000076),PYWEEB,4508,7615,PLYMOUTH & WEST PARKWAY,Plymouth Rd & W Parkway St,42.371165,-83.265344,DDOT GTFS
POINT (-83.26302299999998 42.37124700000004),PYBREB,4509,7617,PLYMOUTH & BRAMELL,Plymouth Rd & Bramell St,42.371247,-83.263023,DDOT GTFS
